date,matchid,innings,target,fallofwickets,ball,over,scorevalue,validball,extras,extratype,batsmanname,batsmanscorevalue,bowlername,nonstrikername,totalruns,dismissal,dismissedtype,dismissedplayer,battingteam,bowlingteam
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,6,0.6,1,0,0,Nan,Shubman Gill,1,DL Chahar,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,7,1.1,1,0,0,Nan,Shubman Gill,1,Josh Hazlewood,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,8,1.2,0,0,0,Nan,Venkatesh Iyer,0,Josh Hazlewood,Shubman Gill,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,9,1.3,0,0,0,Nan,Venkatesh Iyer,0,Josh Hazlewood,Shubman Gill,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,10,1.4,6,0,0,Nan,Venkatesh Iyer,6,Josh Hazlewood,Shubman Gill,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,11,1.5,1,0,0,Nan,Venkatesh Iyer,1,Josh Hazlewood,Shubman Gill,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,12,1.6,1,0,0,Nan,Shubman Gill,1,Josh Hazlewood,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,13,2.1,1,0,0,Nan,Shubman Gill,1,DL Chahar,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,14,2.2,0,0,0,Nan,Venkatesh Iyer,0,DL Chahar,Shubman Gill,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,15,2.3,4,0,0,Nan,Venkatesh Iyer,4,DL Chahar,Shubman Gill,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,16,2.4,0,0,0,Nan,Venkatesh Iyer,0,DL Chahar,Shubman Gill,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,17,2.5,4,0,0,Nan,Venkatesh Iyer,4,DL Chahar,Shubman Gill,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,18,2.6,0,0,0,Nan,Venkatesh Iyer,0,DL Chahar,Shubman Gill,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,18,3.0,1,1,1,Nan,Shubman Gill,1,Josh Hazlewood,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,19,3.1,4,0,0,Nan,Shubman Gill,4,Josh Hazlewood,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,20,3.2,1,0,0,Nan,Shubman Gill,1,Josh Hazlewood,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,21,3.3,4,0,0,Nan,Venkatesh Iyer,4,Josh Hazlewood,Shubman Gill,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,22,3.4,0,0,0,Nan,Venkatesh Iyer,0,Josh Hazlewood,Shubman Gill,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,23,3.5,0,0,0,Nan,Venkatesh Iyer,0,Josh Hazlewood,Shubman Gill,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,24,3.6,2,0,0,Nan,Venkatesh Iyer,2,Josh Hazlewood,Shubman Gill,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,25,4.1,0,0,0,Nan,Shubman Gill,0,SN Thakur,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,26,4.2,2,0,0,Nan,Shubman Gill,2,SN Thakur,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,27,4.3,0,0,0,Nan,Shubman Gill,0,SN Thakur,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,28,4.4,1,0,0,Nan,Shubman Gill,1,SN Thakur,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,29,4.5,4,0,0,Nan,Venkatesh Iyer,4,SN Thakur,Shubman Gill,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,30,4.6,4,0,0,Nan,Venkatesh Iyer,4,SN Thakur,Shubman Gill,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,31,5.1,1,0,0,Nan,Shubman Gill,1,DL Chahar,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,32,5.2,0,0,0,Nan,Venkatesh Iyer,0,DL Chahar,Shubman Gill,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,33,5.3,1,0,0,Nan,Venkatesh Iyer,1,DL Chahar,Shubman Gill,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,34,5.4,4,0,0,Nan,Shubman Gill,4,DL Chahar,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,35,5.5,1,0,0,Nan,Shubman Gill,1,DL Chahar,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,36,5.6,1,0,0,Nan,Venkatesh Iyer,1,DL Chahar,Shubman Gill,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,37,6.1,1,0,0,Nan,Venkatesh Iyer,1,DJ Bravo,Shubman Gill,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,38,6.2,0,0,0,Nan,Shubman Gill,0,DJ Bravo,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,39,6.3,1,0,0,Nan,Shubman Gill,1,DJ Bravo,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,40,6.4,2,0,0,Nan,Venkatesh Iyer,2,DJ Bravo,Shubman Gill,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,41,6.5,0,0,0,Nan,Venkatesh Iyer,0,DJ Bravo,Shubman Gill,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,42,6.6,0,0,0,Nan,Venkatesh Iyer,0,DJ Bravo,Shubman Gill,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,43,7.1,0,0,0,Nan,Shubman Gill,0,RA Jadeja,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,44,7.2,1,0,0,Nan,Shubman Gill,1,RA Jadeja,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,45,7.3,0,0,0,Nan,Venkatesh Iyer,0,RA Jadeja,Shubman Gill,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,46,7.4,1,0,0,Nan,Venkatesh Iyer,1,RA Jadeja,Shubman Gill,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,47,7.5,1,0,0,Nan,Shubman Gill,1,RA Jadeja,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,48,7.6,6,0,0,Nan,Venkatesh Iyer,6,RA Jadeja,Shubman Gill,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,49,8.1,1,0,0,Nan,Shubman Gill,1,DJ Bravo,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,50,8.2,1,0,0,Nan,Venkatesh Iyer,1,DJ Bravo,Shubman Gill,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,51,8.3,1,0,0,Nan,Shubman Gill,1,DJ Bravo,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,52,8.4,0,0,0,Nan,Venkatesh Iyer,0,DJ Bravo,Shubman Gill,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,53,8.5,0,0,0,Nan,Venkatesh Iyer,0,DJ Bravo,Shubman Gill,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,54,8.6,1,0,0,Nan,Venkatesh Iyer,1,DJ Bravo,Shubman Gill,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,55,9.1,6,0,0,Nan,Venkatesh Iyer,6,RA Jadeja,Shubman Gill,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,56,9.2,1,0,0,Nan,Venkatesh Iyer,1,RA Jadeja,Shubman Gill,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,57,9.3,0,0,0,Nan,Shubman Gill,0,RA Jadeja,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,58,9.4,4,0,0,Nan,Shubman Gill,4,RA Jadeja,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,59,9.5,4,0,0,Nan,Shubman Gill,4,RA Jadeja,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,60,9.6,1,0,0,Nan,Shubman Gill,1,RA Jadeja,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,61,10.1,2,0,0,Nan,Shubman Gill,2,SN Thakur,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,62,10.2,0,0,0,Nan,Shubman Gill,0,SN Thakur,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,63,10.3,1,0,0,Nan,Shubman Gill,1,SN Thakur,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,1,64,10.4,0,0,0,Nan,Venkatesh Iyer,0,SN Thakur,Shubman Gill,0,True,caught,Venkatesh Iyer,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,64,10.4,1,1,1,Nan,Shubman Gill,1,SN Thakur,N Rana,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,65,10.5,1,0,0,Nan,Shubman Gill,1,SN Thakur,N Rana,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,2,66,10.6,0,0,0,Nan,N Rana,0,SN Thakur,Shubman Gill,0,True,caught,N Rana,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,67,11.1,1,0,0,Nan,Shubman Gill,1,Josh Hazlewood,SP Narine,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,68,11.2,2,0,0,Nan,SP Narine,2,Josh Hazlewood,Shubman Gill,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,68,11.2,1,1,1,Nan,SP Narine,1,Josh Hazlewood,Shubman Gill,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,3,69,11.3,0,0,0,Nan,SP Narine,0,Josh Hazlewood,Shubman Gill,0,True,caught,SP Narine,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,70,11.4,1,0,0,Nan,EJG Morgan,1,Josh Hazlewood,Shubman Gill,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,71,11.5,1,0,0,Nan,Shubman Gill,1,Josh Hazlewood,EJG Morgan,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,72,11.6,0,0,0,Nan,EJG Morgan,0,Josh Hazlewood,Shubman Gill,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,73,12.1,0,0,0,Nan,Shubman Gill,0,RA Jadeja,EJG Morgan,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,74,12.2,2,0,0,Nan,Shubman Gill,2,RA Jadeja,EJG Morgan,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,75,12.3,2,0,0,Nan,Shubman Gill,2,RA Jadeja,EJG Morgan,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,76,12.4,0,0,0,Nan,Shubman Gill,0,RA Jadeja,EJG Morgan,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,77,12.5,4,0,0,Nan,Shubman Gill,4,RA Jadeja,EJG Morgan,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,78,12.6,1,0,0,Nan,Shubman Gill,1,RA Jadeja,EJG Morgan,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,79,13.1,0,0,0,Nan,Shubman Gill,0,DL Chahar,EJG Morgan,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,4,80,13.2,0,0,0,Nan,Shubman Gill,0,DL Chahar,EJG Morgan,0,True,leg before wicket,Shubman Gill,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,81,13.3,6,0,0,Nan,KD Karthik,6,DL Chahar,EJG Morgan,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,82,13.4,1,0,0,Nan,KD Karthik,1,DL Chahar,EJG Morgan,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,83,13.5,1,0,0,Nan,EJG Morgan,1,DL Chahar,KD Karthik,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,84,13.6,1,0,0,Nan,KD Karthik,1,DL Chahar,EJG Morgan,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,85,14.1,0,0,0,Nan,KD Karthik,0,RA Jadeja,EJG Morgan,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,86,14.2,0,0,0,Nan,KD Karthik,0,RA Jadeja,EJG Morgan,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,87,14.3,1,0,0,Nan,KD Karthik,1,RA Jadeja,EJG Morgan,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,88,14.4,1,0,0,Nan,EJG Morgan,1,RA Jadeja,KD Karthik,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,5,89,14.5,0,0,0,Nan,KD Karthik,0,RA Jadeja,EJG Morgan,0,True,caught,KD Karthik,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,89,14.5,1,1,1,Nan,Shakib Al Hasan,1,RA Jadeja,EJG Morgan,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,6,90,14.6,0,0,0,Nan,Shakib Al Hasan,0,RA Jadeja,EJG Morgan,0,True,leg before wicket,Shakib Al Hasan,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,91,15.1,1,0,0,Nan,EJG Morgan,1,SN Thakur,RA Tripathi,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,92,15.2,0,0,0,Nan,RA Tripathi,0,SN Thakur,EJG Morgan,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,93,15.3,2,0,0,Nan,RA Tripathi,2,SN Thakur,EJG Morgan,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,7,94,15.4,0,0,0,Nan,RA Tripathi,0,SN Thakur,EJG Morgan,0,True,caught,RA Tripathi,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,95,15.5,0,0,0,Nan,LH Ferguson,0,SN Thakur,EJG Morgan,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,96,15.6,2,0,0,Nan,LH Ferguson,2,SN Thakur,EJG Morgan,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,97,16.1,0,0,0,Nan,EJG Morgan,0,Josh Hazlewood,LH Ferguson,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,98,16.2,0,0,0,Nan,EJG Morgan,0,Josh Hazlewood,LH Ferguson,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,8,99,16.3,0,0,0,Nan,EJG Morgan,0,Josh Hazlewood,LH Ferguson,0,True,caught,EJG Morgan,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,100,16.4,1,0,0,Nan,Shivam Mavi,1,Josh Hazlewood,LH Ferguson,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,101,16.5,1,0,0,Nan,LH Ferguson,1,Josh Hazlewood,Shivam Mavi,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,102,16.6,0,0,0,Nan,Shivam Mavi,0,Josh Hazlewood,LH Ferguson,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,103,17.1,1,0,0,Nan,LH Ferguson,1,DJ Bravo,Shivam Mavi,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,104,17.2,0,0,0,Nan,Shivam Mavi,0,DJ Bravo,LH Ferguson,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,105,17.3,4,0,0,Nan,Shivam Mavi,4,DJ Bravo,LH Ferguson,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,106,17.4,6,0,0,Nan,Shivam Mavi,6,DJ Bravo,LH Ferguson,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,107,17.5,6,0,0,Nan,Shivam Mavi,6,DJ Bravo,LH Ferguson,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,108,17.6,1,0,0,Nan,Shivam Mavi,1,DJ Bravo,LH Ferguson,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,109,18.1,0,0,0,Nan,Shivam Mavi,0,SN Thakur,LH Ferguson,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,109,18.1,1,1,1,Nan,Shivam Mavi,1,SN Thakur,LH Ferguson,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,110,18.2,1,0,0,Nan,Shivam Mavi,1,SN Thakur,LH Ferguson,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,111,18.3,0,0,0,Nan,LH Ferguson,0,SN Thakur,Shivam Mavi,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,111,18.3,5,1,1,Nan,LH Ferguson,5,SN Thakur,Shivam Mavi,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,111,18.3,1,1,1,Nan,LH Ferguson,1,SN Thakur,Shivam Mavi,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,111,18.3,1,1,1,Nan,LH Ferguson,1,SN Thakur,Shivam Mavi,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,112,18.4,2,0,0,Nan,LH Ferguson,2,SN Thakur,Shivam Mavi,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,113,18.5,6,0,0,Nan,LH Ferguson,6,SN Thakur,Shivam Mavi,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,114,18.6,0,0,0,Nan,LH Ferguson,0,SN Thakur,Shivam Mavi,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,115,19.1,0,0,0,Nan,Shivam Mavi,0,DJ Bravo,LH Ferguson,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,116,19.2,1,0,0,Nan,Shivam Mavi,1,DJ Bravo,LH Ferguson,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,117,19.3,1,0,0,Nan,LH Ferguson,1,DJ Bravo,Shivam Mavi,0,False,,,Kolkata Knight Riders,Chennai Super Kings
"0    2021-10-15
Name: date, dtype: object",1254117,2nd innings,193,0,118,19.4,0,0,0,Nan,Shivam Mavi,0,DJ Bravo,LH Ferguson,0,False,,,Kolkata Knight Riders,Chennai Super Kings
