ipl_season,sequence,eventid,innings,target,remainingballs,homescore,awayscore,fallofwickets,ball,over,scorevalue,validball,extras,dismissal,dismissaltype,batsmanid,batsman,batsmanteam,bowlerid,bowler,bowlerteam,otherathleteinvolvedid,otherathleteinvolved,nonstrikerid,nonstriker,runs,runrate
ipl20,101707,1254093,1st innings,0,12,78/8,0,0,108,17.6,0,0,0,False,,1206495,Kuldip Yadav,Rajasthan Royals,625383,Jasprit Bumrah,Mumbai Indians,,,1131754,Chetan Sakariya,0,4.33
ipl20,101801,1254093,1st innings,0,11,78/8,0,0,109,18.1,0,0,0,False,,1131754,Chetan Sakariya,Rajasthan Royals,261354,Nathan Coulter-Nile,Mumbai Indians,,,1206495,Kuldip Yadav,0,4.29
ipl20,101802,1254093,1st innings,0,10,82/8,0,0,110,18.2,4,0,0,False,,1131754,Chetan Sakariya,Rajasthan Royals,261354,Nathan Coulter-Nile,Mumbai Indians,,,1206495,Kuldip Yadav,4,4.47
ipl20,101803,1254093,1st innings,0,9,82/8,0,0,111,18.3,0,0,0,False,,1131754,Chetan Sakariya,Rajasthan Royals,261354,Nathan Coulter-Nile,Mumbai Indians,,,1206495,Kuldip Yadav,0,4.43
ipl20,101804,1254093,1st innings,0,8,82/9,0,9,112,18.4,0,0,0,True,bowled,1131754,Chetan Sakariya,Rajasthan Royals,261354,Nathan Coulter-Nile,Mumbai Indians,1131754,Chetan Sakariya,1206495,Kuldip Yadav,0,4.39
ipl20,101805,1254093,1st innings,0,7,83/9,0,0,113,18.5,1,0,0,False,,330902,Mustafizur Rahman,Rajasthan Royals,261354,Nathan Coulter-Nile,Mumbai Indians,,,1206495,Kuldip Yadav,1,4.4
ipl20,101806,1254093,1st innings,0,6,83/9,0,0,114,18.6,0,0,0,False,,1206495,Kuldip Yadav,Rajasthan Royals,261354,Nathan Coulter-Nile,Mumbai Indians,,,330902,Mustafizur Rahman,0,4.36
ipl20,101901,1254093,1st innings,0,5,83/9,0,0,115,19.1,0,0,0,False,,330902,Mustafizur Rahman,Rajasthan Royals,277912,Trent Boult,Mumbai Indians,,,1206495,Kuldip Yadav,0,4.33
ipl20,101902,1254093,1st innings,0,4,83/9,0,0,116,19.2,0,0,0,False,,330902,Mustafizur Rahman,Rajasthan Royals,277912,Trent Boult,Mumbai Indians,,,1206495,Kuldip Yadav,0,4.29
ipl20,101903,1254093,1st innings,0,3,83/9,0,0,117,19.3,0,0,0,False,,330902,Mustafizur Rahman,Rajasthan Royals,277912,Trent Boult,Mumbai Indians,,,1206495,Kuldip Yadav,0,4.25
